Location,Property subtype,Price,Number of bedrooms,Living area,Open fireplace,Terrace,Garden,Surface area land,Number of facades,Pool,Condition
Rotselaar,HOUSE,515000.0,4.0,150.0,1,1,1,2166.0,4,0,0
Heusden-Zolder,HOUSE,549000.0,4.0,410.0,0,0,1,445.0,4,0,1
Widooie,HOUSE,284000.0,4.0,260.0,0,1,1,420.0,3,0,0
Schaerbeek,HOUSE,349000.0,3.0,139.0,0,0,0,135.0,3,0,1
Waasmunster,HOUSE,225000.0,2.0,160.0,0,1,0,280.0,3,0,1
Putte,HOUSE,595000.0,4.0,200.0,0,0,1,4948.0,4,0,0
Herzele,VILLA,1299000.0,6.0,430.0,1,1,1,1154.0,4,1,0
Mazy,HOUSE,239000.0,4.0,170.0,0,1,1,450.0,2,0,1
Oudenaarde,MIXED_USE_BUILDING,980000.0,4.0,553.0,0,1,1,290.0,2,0,0
Oudenaarde,HOUSE,980000.0,4.0,553.0,0,1,1,290.0,2,0,0
Oudenaarde,HOUSE,489000.0,6.0,301.0,0,0,1,415.0,3,0,0
Oudenaarde,HOUSE,489000.0,6.0,301.0,0,0,1,415.0,3,0,0
Hellebecq,VILLA,309000.0,4.0,163.0,0,0,1,1600.0,4,0,0
Farciennes,HOUSE,99000.0,3.0,82.0,0,1,1,121.0,2,0,1
Londerzeel,HOUSE,585000.0,6.0,219.0,0,1,1,795.0,4,0,0
Ekeren ,HOUSE,365000.0,3.0,168.0,0,1,1,265.0,2,0,0
Mortsel,HOUSE,375000.0,3.0,170.0,0,1,1,180.0,2,0,0
Menen,HOUSE,155000.0,3.0,123.0,0,1,1,75.0,2,0,0
Menen,HOUSE,99000.0,2.0,160.0,0,1,0,130.0,2,0,1
MOKKER,HOUSE,395000.0,4.0,210.0,0,0,0,640.0,3,0,0
Érezée,HOUSE,297000.0,3.0,200.0,0,0,0,550.0,3,0,0
Erpe-Mere,HOUSE,293000.0,3.0,160.0,0,1,1,286.0,2,0,0
Edingen,HOUSE,210000.0,2.0,72.0,0,1,0,82.0,2,0,0
NEDERBRAKEL,HOUSE,185000.0,1.0,131.0,0,1,0,498.0,2,0,1
Dessel,HOUSE,340000.0,3.0,129.0,0,1,1,223.0,3,0,0
DADIZELE,VILLA,1280000.0,6.0,650.0,1,1,0,1593.0,4,0,0
Assesse,HOUSE,350000.0,4.0,150.0,0,1,0,900.0,4,0,1
Assesse,HOUSE,350000.0,4.0,150.0,0,1,0,1010.0,4,0,1
Assesse,HOUSE,295000.0,4.0,157.0,0,1,0,937.0,3,0,1
Schelle,HOUSE,349000.0,3.0,137.0,0,0,1,180.0,2,0,0
Borgloon,HOUSE,275000.0,3.0,150.0,0,0,1,3300.0,4,0,0
Dilsen-Stokkem,HOUSE,249000.0,3.0,143.0,0,0,1,592.0,4,0,1
Hechtel-Eksel,HOUSE,349000.0,5.0,245.0,0,0,0,2005.0,4,0,1
Lanaken,HOUSE,200000.0,3.0,145.0,0,1,0,87.0,3,0,0
Genk,HOUSE,189000.0,4.0,178.0,0,0,0,470.0,3,0,1
Oostende,HOUSE,169000.0,2.0,135.0,0,0,1,100.0,2,0,1
SINT-NIKLAAS,HOUSE,179500.0,2.0,140.0,0,0,1,101.0,2,0,1
Koekelberg,HOUSE,450000.0,6.0,250.0,0,0,1,70.0,2,0,1
Kortenaken,HOUSE,499000.0,7.0,601.0,0,1,1,4346.0,4,0,0
Tienen,HOUSE,209000.0,1.0,84.0,0,0,1,182.0,2,0,0
Merelbeke,HOUSE,1989000.0,4.0,362.0,0,1,1,2280.0,4,1,0
Kinrooi,HOUSE,275000.0,3.0,160.0,0,0,0,709.0,4,0,1
Waregem,HOUSE,169000.0,2.0,126.0,0,0,1,230.0,2,0,1
Heist-op-den-Berg,VILLA,649000.0,3.0,231.0,0,1,0,4500.0,4,0,0
Temse,HOUSE,254000.0,2.0,130.0,0,0,1,170.0,2,0,0
Turnhout,HOUSE,298500.0,3.0,180.0,0,1,1,161.0,2,0,0
BONNERT,HOUSE,430000.0,4.0,245.0,0,1,0,4030.0,4,0,1
Strombeek-Bever,HOUSE,329000.0,3.0,153.0,0,1,1,203.0,2,0,1
Antwerp,HOUSE,334000.0,3.0,153.0,0,1,1,85.0,2,0,0
Châtelet,HOUSE,219000.0,3.0,195.0,0,0,0,262.0,2,0,1
Châtelet,HOUSE,219000.0,3.0,195.0,0,0,0,262.0,2,0,1
Braine-le-Château,HOUSE,519000.0,3.0,260.0,0,1,1,600.0,4,0,0
Durbuy,HOUSE,249000.0,3.0,80.0,0,1,1,678.0,4,0,1
Herne,HOUSE,119000.0,3.0,134.0,0,1,0,110.0,2,0,1
Brasschaat,HOUSE,537000.0,3.0,185.0,1,1,1,484.0,3,0,0
Geraardsbergen,HOUSE,198000.0,3.0,100.0,0,1,0,185.0,2,0,0
Geraardsbergen,MIXED_USE_BUILDING,198000.0,3.0,100.0,0,1,0,185.0,2,0,0
Châtelet,HOUSE,199900.0,2.0,250.0,1,1,1,600.0,3,0,0
Wielsbeke,HOUSE,329500.0,4.0,230.0,0,0,1,201.0,2,0,0
Machelen,HOUSE,295000.0,3.0,283.0,0,0,1,183.0,3,0,1
Nazareth,HOUSE,270000.0,2.0,105.0,0,0,0,367.0,4,0,1
Antwerpen 1,HOUSE,515000.0,7.0,235.0,0,0,1,102.0,2,0,1
Vise,MIXED_USE_BUILDING,495000.0,3.0,222.0,0,1,0,135.0,2,0,1
Wielsbeke,MIXED_USE_BUILDING,485000.0,3.0,490.0,0,1,1,1447.0,2,0,0
Forrières,HOUSE,239000.0,2.0,141.0,0,1,1,1060.0,3,0,0
Villers-Poterie,HOUSE,275000.0,2.0,126.0,1,0,1,1010.0,3,0,1
Walcourt,HOUSE,175000.0,3.0,112.0,0,1,0,500.0,4,0,1
Kortrijk,HOUSE,315000.0,5.0,221.0,0,1,1,339.0,3,0,0
Tubize,HOUSE,259000.0,2.0,130.0,1,1,1,313.0,4,0,0
Heks,HOUSE,140000.0,5.0,114.0,0,1,1,960.0,3,0,0
Waterloo,VILLA,850000.0,4.0,240.0,0,1,0,890.0,4,0,0
Ransart,HOUSE,249000.0,4.0,173.0,0,0,1,480.0,3,0,1
Rocourt,HOUSE,245000.0,3.0,118.0,0,1,1,238.0,2,0,0
Mouscron,HOUSE,189000.0,3.0,130.0,0,1,1,200.0,2,0,0
Assebroek,HOUSE,365000.0,2.0,198.0,0,1,1,262.0,2,0,0
Eeklo,HOUSE,369000.0,3.0,220.0,0,0,0,627.0,4,0,1
Le Roeulx,HOUSE,152000.0,3.0,132.0,0,1,0,440.0,2,0,1
Quaregnon,HOUSE,90000.0,2.0,137.0,0,1,0,210.0,3,0,1
Meerhout,HOUSE,350000.0,3.0,90.0,0,1,1,6480.0,4,0,1
Ocquier,HOUSE,250000.0,2.0,84.0,1,0,1,1034.0,4,0,1
Duffel,HOUSE,398000.0,4.0,215.0,0,1,1,252.0,2,0,1
Jumet,HOUSE,269000.0,5.0,190.0,0,1,1,506.0,3,0,0
Saint-Gilles,MANSION,890000.0,6.0,356.0,0,0,1,115.0,2,0,1
Hamme,HOUSE,249000.0,3.0,220.0,0,0,1,159.0,4,0,1
Huppaye,HOUSE,275000.0,3.0,110.0,0,0,0,1024.0,3,0,1
Antwerpen 1,HOUSE,430000.0,5.0,176.0,0,1,0,65.0,2,0,0
Lommel,MIXED_USE_BUILDING,1195000.0,5.0,685.0,0,1,1,1940.0,4,0,0
Frameries,HOUSE,120000.0,3.0,177.0,0,0,0,230.0,3,0,1
Zaventem,HOUSE,314000.0,4.0,195.0,0,1,0,114.0,3,0,1
Arlon,MIXED_USE_BUILDING,420000.0,2.0,150.0,0,0,0,70.0,2,0,1
Boom,HOUSE,369000.0,5.0,185.0,0,0,1,155.0,2,0,0
TWEE AKREN,MIXED_USE_BUILDING,360000.0,5.0,312.0,0,0,1,560.0,3,0,1
TWEE AKREN,HOUSE,360000.0,5.0,312.0,0,0,1,560.0,3,0,1
Vilvorde,HOUSE,349000.0,2.0,150.0,1,0,1,144.0,2,0,0
Wemmel,VILLA,895000.0,3.0,440.0,0,1,0,1353.0,4,0,1
Hoboken,HOUSE,395000.0,3.0,145.0,0,1,1,207.0,2,0,0
Braine-le-ChÃteau,HOUSE,322000.0,3.0,115.0,0,1,1,210.0,3,0,0
Begijnendijk,HOUSE,264000.0,3.0,134.0,0,0,1,1013.0,4,0,1
Erembodegem,HOUSE,279000.0,3.0,175.0,1,1,1,266.0,3,0,0
Ninove,MIXED_USE_BUILDING,495000.0,3.0,237.0,0,1,1,450.0,2,0,0
Beersel,VILLA,589000.0,4.0,185.0,0,1,0,934.0,4,0,0
Dilbeek,HOUSE,419000.0,4.0,207.0,0,1,0,245.0,2,0,0
Liege,HOUSE,439000.0,5.0,327.0,0,1,0,171.0,4,0,0
Roeselare,HOUSE,158000.0,2.0,121.0,0,0,1,193.0,2,0,1
Bredene,HOUSE,175500.0,3.0,165.0,0,0,0,112.0,2,0,1
LAVAUX-SAINTE-ANNE,HOUSE,240000.0,2.0,105.0,0,1,0,205.0,4,0,0
Destelbergen,VILLA,699000.0,4.0,194.0,0,1,1,1357.0,4,0,0
Tongeren,HOUSE,319000.0,3.0,188.0,0,1,1,1100.0,4,0,1
Bastogne,FARMHOUSE,495000.0,6.0,295.0,0,0,0,3249.0,4,0,1
Hemiksem,HOUSE,410000.0,3.0,140.0,0,0,0,445.0,2,0,1
Libin,HOUSE,189000.0,3.0,112.0,1,0,1,178.0,3,0,1
Ciney,HOUSE,230000.0,3.0,180.0,0,0,1,3870.0,4,0,1
SENY,HOUSE,295000.0,4.0,150.0,0,1,0,2832.0,4,0,1
Ath,HOUSE,212000.0,3.0,150.0,0,0,0,265.0,2,0,1
Lebbeke,HOUSE,240000.0,2.0,100.0,0,0,0,143.0,2,0,1
Ieper,HOUSE,199000.0,5.0,216.0,0,1,0,121.0,3,0,1
Brugge,HOUSE,699000.0,5.0,337.0,0,1,0,190.0,3,0,0
Meulebeke,HOUSE,295000.0,3.0,136.0,0,1,1,466.0,4,0,0
Lokeren,HOUSE,345000.0,3.0,215.0,0,1,1,130.0,2,0,0
Genk,HOUSE,314000.0,4.0,274.0,0,0,1,774.0,3,0,0
Bekkevoort,HOUSE,278000.0,3.0,159.0,0,1,1,145.0,2,0,0
Tessenderlo,HOUSE,375000.0,3.0,200.0,0,0,1,536.0,3,0,0
Gosselies,HOUSE,355000.0,4.0,260.0,1,1,0,470.0,3,0,1
Wommelgem,HOUSE,402000.0,3.0,160.0,0,0,0,326.0,3,0,1
Braine-l'Alleud,VILLA,1690000.0,5.0,400.0,0,1,0,3336.0,4,1,0
Brugge,MANSION,535000.0,3.0,207.0,0,1,0,111.0,2,0,0
Koksijde,HOUSE,675000.0,7.0,214.0,0,1,1,537.0,4,0,1
Zedelgem,HOUSE,520000.0,3.0,301.0,0,1,1,624.0,3,0,0
Jumet,HOUSE,285000.0,3.0,220.0,0,1,1,1000.0,2,0,0
Puurs-Sint-Amands,HOUSE,519000.0,4.0,151.0,0,1,0,1657.0,4,0,1
Aartselaar,HOUSE,378000.0,3.0,140.0,0,0,1,365.0,2,0,1
Arlon,VILLA,1050000.0,4.0,300.0,1,1,0,3342.0,4,0,0
FROMIÉE,VILLA,565000.0,4.0,301.0,1,0,1,3291.0,4,1,0
Jette,HOUSE,900000.0,6.0,250.0,0,0,0,475.0,2,0,1
Flemalle,HOUSE,289000.0,4.0,130.0,0,1,1,820.0,4,0,0
Seraing,HOUSE,279900.0,3.0,191.0,0,1,1,255.0,2,0,0
Liege,MIXED_USE_BUILDING,158000.0,3.0,110.0,0,0,0,52.0,2,0,1
Liege,HOUSE,158000.0,3.0,110.0,0,0,0,52.0,2,0,1
Manage,VILLA,320000.0,3.0,150.0,0,1,1,610.0,4,0,1
Aalst,HOUSE,198000.0,4.0,185.0,0,1,1,210.0,2,0,1
Rendeux,HOUSE,237500.0,3.0,277.0,0,1,0,395.0,3,0,0
Fleron Romsée,HOUSE,229900.0,3.0,130.0,0,1,1,745.0,3,0,1
Sint-Truiden,HOUSE,395000.0,3.0,160.0,0,1,0,1134.0,4,0,0
Gingelom,HOUSE,349000.0,3.0,181.0,0,0,1,1377.0,4,1,0
Woluwe-Saint-Lambert,HOUSE,1150000.0,4.0,275.0,0,1,0,183.0,2,0,0
Tavier,HOUSE,170000.0,3.0,155.0,0,0,1,169.0,3,0,1
Charleroi,HOUSE,145000.0,4.0,180.0,0,1,1,180.0,2,0,0
Anderlecht,HOUSE,379000.0,3.0,155.0,0,0,0,212.0,3,0,1
Waterloo,VILLA,820000.0,5.0,216.0,1,1,0,720.0,4,0,1
Herselt,HOUSE,245000.0,4.0,154.0,0,0,0,510.0,3,0,1
Moorslede,HOUSE,298000.0,3.0,166.0,1,1,0,1304.0,4,0,1
PETIGNY,HOUSE,219000.0,3.0,80.0,0,1,1,2358.0,4,0,0
Godarville,HOUSE,235000.0,2.0,175.0,0,0,1,204.0,3,0,0
Ooigem,MANSION,259900.0,4.0,200.0,1,0,0,440.0,3,0,0
La Louviere,HOUSE,215000.0,4.0,176.0,0,1,0,340.0,2,0,0
Dendermonde,HOUSE,325000.0,3.0,175.0,0,0,0,296.0,2,0,0
Waregem,HOUSE,229000.0,3.0,233.0,0,1,0,318.0,3,0,1
Woluwe-Saint-Pierre,HOUSE,1250000.0,4.0,193.0,0,1,1,881.0,4,0,1
Herstberge,HOUSE,449000.0,3.0,280.0,0,1,0,720.0,4,0,0
Enghien,HOUSE,160000.0,3.0,98.0,0,1,0,135.0,2,0,1
Wanze,HOUSE,269000.0,4.0,200.0,0,1,0,1300.0,3,0,0
Aartselaar,HOUSE,435000.0,4.0,207.0,0,1,0,417.0,3,0,0
Vosselaar,HOUSE,309000.0,3.0,196.0,0,1,0,357.0,3,0,0
Beerse,HOUSE,449000.0,5.0,360.0,0,0,0,1139.0,4,0,1
Ham,HOUSE,345000.0,3.0,198.0,0,0,0,886.0,4,0,0
Verviers,HOUSE,109000.0,6.0,207.0,0,1,0,112.0,2,0,1
Bertrix (CUGNON),HOUSE,415000.0,3.0,110.0,0,1,1,984.0,4,0,0
Marchienne-au-Pont,HOUSE,129999.0,3.0,158.0,0,1,1,810.0,2,0,1
BOIS-D'HAINE,HOUSE,179000.0,2.0,154.0,0,1,1,286.0,2,0,0
Ninove,HOUSE,359000.0,4.0,234.0,0,1,1,415.0,4,0,0
Bornem,HOUSE,495000.0,3.0,184.0,0,1,0,543.0,3,0,1
Puurs Ruisbroek,HOUSE,479500.0,3.0,232.0,0,1,0,484.0,3,0,1
Libin,HOUSE,279000.0,5.0,210.0,0,1,1,1571.0,4,0,1
Asse,HOUSE,397600.0,3.0,152.0,0,1,0,390.0,2,0,0
Asse,HOUSE,397600.0,3.0,156.0,0,1,0,373.0,2,0,0
Heist-op-den-Berg,HOUSE,249000.0,4.0,211.0,0,1,0,283.0,3,0,1
Rotselaar,VILLA,750000.0,4.0,250.0,0,1,0,2688.0,4,0,1
Denderleeuw,HOUSE,375000.0,3.0,180.0,0,1,1,203.0,2,0,0
Grez-Doiceau,HOUSE,230000.0,3.0,113.0,0,1,0,355.0,3,0,0
Liers,HOUSE,447056.0,4.0,155.0,0,1,0,436.0,3,0,1
Liers,HOUSE,453856.0,4.0,155.0,0,1,0,436.0,3,0,1
Antwerp,HOUSE,485000.0,3.0,270.0,0,1,1,435.0,2,0,0
Beaufays,VILLA,499000.0,6.0,280.0,0,1,1,5092.0,4,0,1
Estaimpuis Néchin,HOUSE,599000.0,5.0,350.0,0,1,0,820.0,4,0,0
Asse,HOUSE,249000.0,2.0,108.0,0,1,1,410.0,2,0,0
Sankt Vith,VILLA,425000.0,4.0,266.0,1,1,1,1551.0,4,0,0
Quévy-le-grand,HOUSE,165000.0,2.0,76.0,0,0,1,1188.0,4,0,0
Puurs Sint-Amands,HOUSE,379000.0,3.0,156.0,0,1,0,271.0,2,0,1
Drogenbos,HOUSE,455000.0,3.0,126.0,0,1,1,197.0,3,0,0
Drogenbos,HOUSE,450000.0,3.0,121.0,0,1,1,182.0,3,0,0
Drogenbos,HOUSE,570000.0,4.0,190.0,0,1,1,211.0,3,0,0
Halle,MIXED_USE_BUILDING,399000.0,4.0,176.0,0,1,0,70.0,2,0,0
Tournai Templeuve,HOUSE,139000.0,5.0,141.0,0,0,0,108.0,3,0,0
Liège,HOUSE,249000.0,3.0,242.0,0,1,1,242.0,2,0,0
Liège,HOUSE,259000.0,3.0,110.0,0,1,1,245.0,2,0,0
La Louvière Houdeng-Goegnies,MIXED_USE_BUILDING,235000.0,3.0,105.0,0,1,0,454.0,3,0,0
Mouscron,HOUSE,185000.0,3.0,100.0,0,1,1,186.0,2,0,0
Mons Jemappes,HOUSE,149000.0,3.0,160.0,0,1,0,330.0,2,0,1
Courcelles,HOUSE,139000.0,3.0,125.0,0,1,1,650.0,2,0,0
Haccourt,HOUSE,245000.0,3.0,116.0,0,0,1,629.0,4,0,0
Lixhe (Loën),HOUSE,235000.0,5.0,171.0,0,1,0,184.0,3,0,0
Tongeren,VILLA,395000.0,5.0,243.0,0,1,1,642.0,4,0,0
Braine-l'Alleud,HOUSE,295000.0,3.0,147.0,0,1,1,240.0,2,0,0
Rixensart,VILLA,599000.0,4.0,213.0,0,1,1,1216.0,4,0,0
Stabroek,HOUSE,375000.0,3.0,210.0,0,1,0,232.0,2,0,0
Affligem,HOUSE,220000.0,2.0,190.0,0,0,1,554.0,3,0,1
Tournai Kain,VILLA,325000.0,4.0,150.0,0,1,0,1760.0,4,0,0
LIEGE (Grivegnée),HOUSE,155000.0,4.0,150.0,0,1,0,100.0,2,0,1
Lede,HOUSE,312000.0,3.0,190.0,0,1,0,445.0,3,0,1
Oosterzele,HOUSE,449000.0,2.0,305.0,0,1,1,1822.0,4,0,0
Kortemark,MIXED_USE_BUILDING,395000.0,5.0,502.0,0,1,1,2436.0,4,0,1
Dinant,HOUSE,98000.0,2.0,94.0,0,1,0,4.0,3,0,1
Wavre,VILLA,700000.0,4.0,205.0,0,1,0,1588.0,4,0,1
Leopoldsburg,HOUSE,215000.0,2.0,165.0,0,1,0,290.0,3,0,1
Braine-le-Comte,HOUSE,160000.0,3.0,157.0,0,0,1,75.0,2,0,1
Mettet,HOUSE,167000.0,2.0,96.0,0,0,0,251.0,2,0,0
Verviers,HOUSE,127500.0,5.0,160.0,0,1,0,140.0,2,0,1
Waterloo,HOUSE,349000.0,2.0,105.0,0,1,0,268.0,2,0,1
Braine-l'Alleud,HOUSE,269500.0,3.0,137.0,0,0,1,225.0,2,0,0
Verviers,MIXED_USE_BUILDING,179000.0,3.0,158.0,0,0,0,52.0,2,0,0
Berlare Overmere,HOUSE,275000.0,3.0,180.0,0,1,0,410.0,3,0,1
Vilvoorde,HOUSE,561346.0,5.0,170.0,0,0,0,389.0,3,0,0
Hoboken,HOUSE,299000.0,3.0,140.0,0,0,0,122.0,2,0,0
Vosselaar,HOUSE,265000.0,2.0,111.0,0,1,0,370.0,4,0,1
Antwerpen Borgerhout,HOUSE,299000.0,2.0,103.0,0,1,0,100.0,2,0,1
Lier,HOUSE,329000.0,2.0,110.0,0,1,0,185.0,2,0,0
Berlare,HOUSE,325000.0,3.0,179.0,0,1,0,460.0,4,0,1
Arlon,VILLA,689000.0,4.0,242.0,0,1,1,1394.0,4,0,0
Ougrée,HOUSE,89000.0,3.0,98.0,0,0,0,265.0,2,0,1
Seraing,HOUSE,150000.0,4.0,173.0,0,0,0,175.0,2,0,0
Seraing,HOUSE,220000.0,5.0,219.0,0,1,0,153.0,2,0,1
GENTBRUGGE,HOUSE,455000.0,3.0,165.0,1,1,1,696.0,3,0,1
Tienen,HOUSE,329000.0,2.0,234.0,0,1,1,175.0,2,0,0
Gingelom,MIXED_USE_BUILDING,229000.0,4.0,160.0,0,0,1,986.0,3,0,1
Zelzate,HOUSE,269000.0,3.0,113.0,0,0,0,450.0,3,0,1
Wilsele,HOUSE,579000.0,4.0,190.0,0,0,0,696.0,3,0,0
Haasrode,HOUSE,348000.0,2.0,132.0,0,1,1,535.0,3,0,0
Kessel-Lo,HOUSE,380000.0,3.0,112.0,0,0,0,40.0,2,0,1
Boortmeerbeek,HOUSE,435000.0,4.0,211.0,0,0,0,183.0,2,0,0
Lubbeek,HOUSE,445000.0,5.0,219.0,0,0,0,1424.0,3,0,1
Riemst,HOUSE,279000.0,3.0,183.0,0,0,0,349.0,2,0,0
Zonhoven,HOUSE,268500.0,3.0,155.0,0,0,0,906.0,3,0,0
Molenbeek-Saint-Jean,MIXED_USE_BUILDING,370000.0,5.0,230.0,0,0,0,128.0,2,0,1
Denderleeuw,HOUSE,365000.0,3.0,245.0,0,1,1,655.0,2,0,0
Gent,HOUSE,475000.0,3.0,140.0,0,0,0,96.0,4,0,0
Ronse,HOUSE,225000.0,4.0,135.0,0,0,1,390.0,3,0,1
Anzegem,HOUSE,525000.0,3.0,160.0,0,1,1,815.0,3,0,1
Anzegem,HOUSE,525000.0,3.0,160.0,0,1,1,795.0,3,0,1
Londerzeel,HOUSE,579000.0,3.0,172.0,0,1,1,945.0,4,0,0
Liege,MIXED_USE_BUILDING,259500.0,2.0,165.0,0,1,0,120.0,2,0,0
Brugge,HOUSE,460000.0,2.0,190.0,0,0,1,101.0,2,0,0
Kuringen,HOUSE,259000.0,3.0,200.0,0,0,1,317.0,3,0,1
Wechelderzande,HOUSE,695000.0,4.0,220.0,0,1,1,674.0,4,0,0
Ixelles,HOUSE,570000.0,5.0,185.0,0,1,0,60.0,2,0,1
Aalter,HOUSE,425000.0,4.0,161.0,1,1,1,665.0,4,0,0
Gent,MIXED_USE_BUILDING,738000.0,4.0,460.0,1,0,0,120.0,2,0,0
Oudenburg,HOUSE,449000.0,3.0,184.0,0,0,1,2218.0,4,0,1
Sint-Andries,HOUSE,489000.0,4.0,134.0,1,0,1,408.0,3,0,0
Zele,HOUSE,257500.0,3.0,108.0,0,0,0,170.0,2,0,1
Zele,HOUSE,315000.0,3.0,147.0,0,0,0,103.0,2,0,1
BEVEREN,HOUSE,285000.0,2.0,140.0,0,0,0,308.0,2,0,1
Heist-op-den-Berg,HOUSE,349000.0,2.0,100.0,0,0,0,139.0,3,0,1
Tournai,HOUSE,279000.0,4.0,205.0,0,0,0,140.0,2,0,0
Andenne,HOUSE,165000.0,2.0,80.0,0,0,0,490.0,2,0,0
Boussu,HOUSE,80000.0,3.0,116.0,0,0,1,150.0,2,0,1
Boussu,HOUSE,69500.0,2.0,115.0,0,0,1,138.0,2,0,1
Braine-l'Alleud,HOUSE,210000.0,3.0,105.0,0,1,0,370.0,2,0,1
HEULE,HOUSE,278000.0,3.0,134.0,0,1,0,90.0,2,0,1
Begijnendijk,HOUSE,420000.0,4.0,180.0,0,0,1,579.0,3,0,1
RUIEN,HOUSE,345750.0,4.0,145.0,0,1,0,405.0,3,0,0
Ninove,HOUSE,420000.0,4.0,260.0,0,1,0,473.0,2,0,0
Herne,HOUSE,345000.0,2.0,105.0,0,0,1,796.0,4,0,0
Vilvoorde,HOUSE,499000.0,6.0,330.0,0,1,1,260.0,2,0,0
Dottignies,VILLA,275000.0,2.0,188.0,0,1,1,854.0,4,0,0
Kortrijk,VILLA,1100000.0,3.0,260.0,0,0,0,2500.0,3,0,0
Kortrijk,VILLA,1100000.0,3.0,260.0,0,0,0,2500.0,3,0,0
Pecq,FARMHOUSE,1150000.0,7.0,550.0,0,0,0,7065.0,4,1,0
Waterloo,HOUSE,470000.0,4.0,170.0,0,0,1,313.0,2,0,0
Oostende,HOUSE,369000.0,4.0,154.0,0,0,1,408.0,3,0,0
Sint-Martens-Latem,HOUSE,325000.0,3.0,141.0,0,1,1,294.0,2,0,0
Quaregnon,HOUSE,68000.0,2.0,90.0,0,0,0,272.0,2,0,1
Halle,HOUSE,299000.0,4.0,224.0,0,0,0,496.0,2,0,1
Boortmeerbeek,HOUSE,489000.0,3.0,155.0,0,1,1,1389.0,3,0,0
Koksijde,VILLA,698000.0,4.0,263.0,1,1,1,462.0,4,0,0
Mouscron,HOUSE,189000.0,3.0,105.0,0,1,1,247.0,3,0,0
Aartselaar,HOUSE,245000.0,3.0,147.0,0,1,1,345.0,2,0,1
Hastière,HOUSE,95000.0,1.0,42.0,0,1,0,14.0,2,0,0
Gent,HOUSE,285000.0,3.0,128.0,0,1,1,58.0,2,0,1
Beveren,HOUSE,470000.0,4.0,190.0,0,1,1,618.0,3,0,0
Gerpinnes,VILLA,350000.0,4.0,220.0,1,1,0,945.0,4,0,1
Hanzinne,HOUSE,135000.0,3.0,150.0,0,1,0,345.0,2,0,1
Oudenaarde,HOUSE,375000.0,4.0,200.0,0,1,1,320.0,2,0,0
Gent,HOUSE,359000.0,3.0,1182.0,0,1,1,1182.0,4,0,1
Sint-Agatha-Berchem,HOUSE,529000.0,4.0,247.0,0,1,1,500.0,2,0,0
Waterloo,HOUSE,375000.0,3.0,121.0,0,1,1,455.0,2,0,1
Brussels,MANSION,1000000.0,5.0,320.0,0,1,0,84.0,2,0,0
Ixelles,MANSION,1000000.0,5.0,320.0,0,1,0,84.0,2,0,0
SENZEILLE,VILLA,249000.0,3.0,151.0,0,0,0,1688.0,4,0,0
Kruibeke,HOUSE,349000.0,4.0,205.0,0,0,1,454.0,2,0,0
Tielt,HOUSE,1700000.0,5.0,493.0,0,0,0,3500.0,4,1,0
Brugge,HOUSE,699000.0,7.0,459.0,0,1,0,1878.0,3,1,0
Koolkerke,HOUSE,350000.0,3.0,194.0,0,1,0,296.0,3,0,0
Wanze,HOUSE,190000.0,3.0,120.0,0,1,1,1074.0,3,0,0
Bredene,HOUSE,155000.0,4.0,153.0,0,1,0,120.0,2,0,1
Schoten,HOUSE,270000.0,1.0,127.0,0,0,1,285.0,3,0,1
Wilrijk,HOUSE,295000.0,4.0,98.0,0,1,1,92.0,2,0,0
Chièvres,HOUSE,177500.0,3.0,160.0,0,0,0,250.0,2,0,1
Grand-Rechain,HOUSE,219000.0,3.0,200.0,0,0,0,125.0,2,0,0
Sint-Pieters-Leeuw,HOUSE,359000.0,3.0,110.0,0,1,0,385.0,3,0,1
Herne,HOUSE,350000.0,4.0,150.0,0,1,0,2141.0,3,0,1
Ninove Meerbeke,HOUSE,299000.0,4.0,135.0,0,1,1,160.0,2,0,0
Snellegem,HOUSE,425000.0,4.0,201.0,0,1,0,750.0,4,0,1
Snellegem,HOUSE,425000.0,4.0,201.0,0,1,0,750.0,4,0,1
Floreffe Franière,HOUSE,230000.0,2.0,120.0,0,1,1,1100.0,4,0,0
Wuustwezel,HOUSE,373000.0,3.0,187.0,0,1,0,675.0,4,0,0
Hoboken,HOUSE,389000.0,3.0,240.0,0,0,1,143.0,3,0,0
Woluwe-St-Lambert,MANSION,1600000.0,7.0,400.0,0,1,0,235.0,2,0,0
Deerlijk,HOUSE,235000.0,2.0,106.0,0,1,0,84.0,2,0,0
Zwijndrecht (Zwijndrecht),HOUSE,287000.0,2.0,124.0,0,0,0,292.0,2,0,0
Bersillies-l'Abbaye,HOUSE,260000.0,4.0,150.0,0,1,1,733.0,3,0,1
Mont-sur-Marchienne,HOUSE,229000.0,4.0,202.0,0,0,1,225.0,2,0,0
Grand-Reng,HOUSE,150000.0,3.0,200.0,0,0,0,680.0,3,0,1
Wavre,HOUSE,420000.0,3.0,150.0,0,0,0,4224.0,3,0,0
Braine-l'Alleud Lillois-Witterzée,HOUSE,599000.0,6.0,330.0,0,1,1,555.0,3,1,0
Hoeilaart,HOUSE,399000.0,3.0,120.0,0,1,1,429.0,3,0,0
La Louvière Strépy-Bracquegnies,HOUSE,245000.0,4.0,150.0,0,0,1,488.0,3,0,0
Uccle,HOUSE,430000.0,4.0,160.0,0,1,0,91.0,2,0,0
Daussois,HOUSE,100000.0,4.0,182.0,1,0,1,466.0,2,0,1
